identifier_original	identifier_novel	name_original	name_novel	custom	metanetx	gene	enzyme
R8DC3245	null	Na+/Ca2+-K+ exchange	Na+/Ca2+-K+ exchange	FALSE			
R8DD7EBB6	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R8E16ED38	null	transport of D-Galactose from extracellular space to cytosol of mucosal cells in small intestine	transport of D-Galactose from extracellular space to cytosol of mucosal cells in small intestine	FALSE			
R8E32C57E	null	Vesicular transport	Vesicular transport	FALSE			
R8E48B1A6	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
R8E62E828	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R8E729792	null	L-carnitine reversible transport	L-carnitine reversible transport	FALSE			
R8E9FF96E	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
R8EC44C6F	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R8ECF5EE1	null	7-alpha,24(S)-Dihydroxycholesterol exchange	7-alpha,24(S)-Dihydroxycholesterol exchange	FALSE			
R8EE7D7C0	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R8EEE7853	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	FALSE			
R8F329B80	null	DM_HC00008_r	DM_HC00008_r	FALSE			
R8F4D0797	null	ATP diphosphohydrolase	ATP diphosphohydrolase	FALSE			
R8F6B4A24	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R8F875AF2	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	FALSE			
R8F8F4105	null	prostaglandin transport via bicarbonate countertransport	prostaglandin transport via bicarbonate countertransport	FALSE			
R8FD0B49A	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
R8FDD65E8	null	Fe3+ exchange	Fe3+ exchange	FALSE			
R8FFFB167	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
R90059995	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R900FC5A7	null	Sucrose exchange	Sucrose exchange	FALSE			
R90142A12	null	Vesicular transport	Vesicular transport	FALSE			
R902B52F2	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R904146F3	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
R90483AFF	null	transport of Glycyl-glycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	transport of Glycyl-glycine by the apical PEPT1 amino acid transporters across the brush border cells of the enterocytes of the intestine and renal cells	FALSE			
R9069DCCB	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.2	FALSE			
R906A1965	null	ABC bile acid transporter	ABC bile acid transporter	FALSE			
R907355B1	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
R908BF765	null	Postulated transport reaction	Postulated transport reaction	FALSE			
R90C09D32	null	xenobiotic transport	xenobiotic transport	FALSE			
R90D15862	null	succinate transport via sodium symport	succinate transport via sodium symport	FALSE			
R90E3D12B	null	hydroxylated testosterone transport	hydroxylated testosterone transport	FALSE			
R90F2115D	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R91021E0A	null	glutathione peroxidase (e)	glutathione peroxidase (e)	FALSE			
R912486C3	null	Protein degradation	Protein degradation	FALSE			
R913293A4	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R91834A13	null	Urea exchange	Urea exchange	FALSE			
R91B41470	null	Ceramide 1-phosphate exchange	Ceramide 1-phosphate exchange	FALSE			
R91C05698	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R91C61E0	null	transport of L-Cysteine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.	transport of L-Cysteine into the cell coupled with co-transport with Sodium and counter transport with proton by SNAT5 transporter.	FALSE			
R91EC2CF4	null	Glycerol exchange	Glycerol exchange	FALSE			
R9228F8A6	null	phosphatidylethanolamine transport	phosphatidylethanolamine transport	FALSE			
R9247F533	null	Organic anion transporter 5 Utilized transport	Organic anion transporter 5 Utilized transport	FALSE			
R926E85F9	null	4-Hydroxyphenylacetate exchange	4-Hydroxyphenylacetate exchange	FALSE			
R9272604D	null	guanosine transport in via sodium (1:2) symport	guanosine transport in via sodium (1:2) symport	FALSE			
R92805EEB	null	xenobiotic transport	xenobiotic transport	FALSE			
R9284EA25	null	exchange reaction for 3-hydroxydodecanoyl carnitine	exchange reaction for 3-hydroxydodecanoyl carnitine	FALSE			
R9296EBC1	null	Cys-Gly transport in via proton symport	Cys-Gly transport in via proton symport	FALSE			
R92AD0B18	null	4-methylpentanal Exchange	4-methylpentanal Exchange	FALSE			
R92C93576	null	exit of D-alanine from the enterocytes	exit of D-alanine from the enterocytes	FALSE			
R92D2662B	null	glucuronidated compound transport	glucuronidated compound transport	FALSE			
R92DCDD56	null	L-isoleucine transport in via sodium symport	L-isoleucine transport in via sodium symport	FALSE			
R92E3B517	null	Retinol transport via faciliated diffusion	Retinol transport via faciliated diffusion	FALSE			
R92E760EB	null	taurocholate transport via sodium cotransport	taurocholate transport via sodium cotransport	FALSE			
R92ED195D	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R931FF3D8	null	exchange reaction for lysophosphatidylcholine	exchange reaction for lysophosphatidylcholine	FALSE			
R9324C8C6	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R93455BD1	null	cAMP exchange	cAMP exchange	FALSE			
R935954FD	null	fatty acid electroneutral transport	fatty acid electroneutral transport	FALSE			
R935FD5B	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R93720DFA	null	exchange reaction for glycogen, structure 5 (glycogenin-2[1,4-Glc])	exchange reaction for glycogen, structure 5 (glycogenin-2[1,4-Glc])	FALSE			
R93735456	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R938F08B8	null	Transport of L-Leucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine and Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Transport of L-Leucine into the cell and efflux of L-Phenylalanine out of the cell by LAT2 on the basolateral surfaces of kidney and intestine and Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R93A9D3E	null	Bilirubin exchange	Bilirubin exchange	FALSE			
R93CDD444	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
R93EC2DD1	null	exchange reaction for prolyl-glycine	exchange reaction for prolyl-glycine	FALSE			
R93F3C189	null	hydroxylated ebastine exchange	hydroxylated ebastine exchange	FALSE			
R941F1B30	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R94246A39	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R944AC173	null	Thymine exchange	Thymine exchange	FALSE			
R945F6A3C	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R94A33A54	null	3',8'-LD1 exchange	3',8'-LD1 exchange	FALSE			
R94A8DED	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
R94C53511	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R94CC3A99	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
R94ED98EC	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R9521B9F9	null	Facilitated diffusion	Facilitated diffusion	FALSE			
R955C13B2	null	DM core8(g)	DM core8(g)	FALSE			
R9586EEDE	null	Sink for 2,6-dodecadienoylcoa(c)	Sink for 2,6-dodecadienoylcoa(c)	FALSE			
R9598C0F7	null	PCHOLHSTDe	PCHOLHSTDe	FALSE			
R95CD8D32	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R96092C62	null	Carbon monoxide exchange	Carbon monoxide exchange	FALSE			
R960F8E70	null	mannose transport (uniport)	mannose transport (uniport)	FALSE			
R962A1D01	null	Generic human biomass reaction	Generic human biomass reaction	FALSE			
R965F73F9	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R9667C3D8	null	Free diffusion	Free diffusion	FALSE			
R96748C0A	null	Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3	Concentrative Nucleoside Transporter (CNT) TCDB:2.A.41.2.3	FALSE			
R96866D85	null	Organic anion transporter 5 Utilized transport	Organic anion transporter 5 Utilized transport	FALSE			
R9687FCE1	null	xenobiotic transport	xenobiotic transport	FALSE			
R96AAE682	null	xenobiotic transport	xenobiotic transport	FALSE			
R97075861	null	cytidine facilated transport in cytosol	cytidine facilated transport in cytosol	FALSE			
R972AB21F	null	dTTP demand	dTTP demand	FALSE			
R972DD800	null	Major Facilitator(MFS) TCDB:2.A.1.44.1	Major Facilitator(MFS) TCDB:2.A.1.44.1	FALSE			
R9731DF7F	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R973316E9	null	DM datp(n)	DM datp(n)	FALSE			
R976C49E1	null	RTOTAL2 transport	RTOTAL2 transport	FALSE			
R979E158B	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R97AD40D9	null	GDP exchange	GDP exchange	FALSE			
R97E067F0	null	Utilized transport	Utilized transport	FALSE			
R97F7477E	null	5'-nucleotidase (CMP), extracellular	5'-nucleotidase (CMP), extracellular	FALSE			
R97FEA67F	null	Plasminogen exchange	Plasminogen exchange	FALSE			
R9814928E	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R981CCCC6	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
R9883029	null	exchange reaction for 3-hydroxy trans5,8tetradecadienoyl carnitine	exchange reaction for 3-hydroxy trans5,8tetradecadienoyl carnitine	FALSE			
R98C324D	null	UDPglucose pyrophosphohydrolase Pyrimidine metabolism / Starch and sucrose metabolism EC:3.6.1.45	UDPglucose pyrophosphohydrolase Pyrimidine metabolism / Starch and sucrose metabolism EC:3.6.1.45	FALSE			
R98EF5933	null	DM gncore2(g)	DM gncore2(g)	FALSE			
R98FD35D8	null	25 trihydroxy cholesterol transport	25 trihydroxy cholesterol transport	FALSE			
R99137A3D	null	fatty acid electroneutral transport	fatty acid electroneutral transport	FALSE			
R9945CE96	null	Selenate exchange	Selenate exchange	FALSE			
R994EFA03	null	blood group intracellular transport	blood group intracellular transport	FALSE			
R99579F59	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R9979D6CB	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R99B6E3A9	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R99B9F5A9	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R99C3229F	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R99C57D5A	null	17-beta-D-glucuronide transport (ATP-dependent)	17-beta-D-glucuronide transport (ATP-dependent)	FALSE			
R99CBA22B	null	D-xylose reversible transport	D-xylose reversible transport	FALSE			
R9A391E47	null	clupanodonic acid (docosapentaenoic (n-3)) exchange	clupanodonic acid (docosapentaenoic (n-3)) exchange	FALSE			
R9A40EB27	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.14	FALSE			
R9A488EB	null	oagd3 hs transport	oagd3 hs transport	FALSE			
R9A5DE2D0	null	D-fructose transport via sodium cotransport	D-fructose transport via sodium cotransport	FALSE			
R9A670E6A	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
R9A6D04CB	null	ABC bile acid transporter	ABC bile acid transporter	FALSE			
R9AEB56E2	null	acnacngalgbside hs transport	acnacngalgbside hs transport	FALSE			
R9AF98798	null	Exchange of L-iduronate	Exchange of L-iduronate	FALSE			
R9B0D04A6	null	release of heme into the blood	release of heme into the blood	FALSE			
R9B3F314E	null	1-alkyl 2-acylglycerol 3-phosphocholine transport	1-alkyl 2-acylglycerol 3-phosphocholine transport	FALSE			
R9B82E56D	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R9BA04C80	null	Arginine/Lysine exchanger (Arg in)	Arginine/Lysine exchanger (Arg in)	FALSE			
R9BA3E059	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.3.2	FALSE			
R9C2B6D38	null	timnodonic acid exchange	timnodonic acid exchange	FALSE			
R9C302226	null	Protein degradation	Protein degradation	FALSE			
R9C32E1CE	null	transport of L-OH-Proline by the apical IMINO amino acid transporters in kidney and intestine	transport of L-OH-Proline by the apical IMINO amino acid transporters in kidney and intestine	FALSE			
R9C4166A0	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R9C5FB160	null	Dopamine exchange	Dopamine exchange	FALSE			
R9C626589	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R9CA7A639	null	L-glutamine/L-asparagine Na-dependent exchange (Asn-L in)	L-glutamine/L-asparagine Na-dependent exchange (Asn-L in)	FALSE			
R9CCA6426	null	10-formyltetrahydrofolate-[Glu](6) exchange	10-formyltetrahydrofolate-[Glu](6) exchange	FALSE			
R9CD61E05	null	chloride transport via iodide countertransport	chloride transport via iodide countertransport	FALSE			
R9CE402EC	null	maltose transport (uniport)	maltose transport (uniport)	FALSE			
R9CEB38B6	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R9D0D00ED	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R9D70FDD	null	fatty acid electroneutral transport	fatty acid electroneutral transport	FALSE			
R9DC0BFB3	null	phospholipase	phospholipase	FALSE			
R9DD30F13	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
R9E3965D	null	dihomo-gamma-linolenic acid (n-6) exchange	dihomo-gamma-linolenic acid (n-6) exchange	FALSE			
R9E91B207	null	Protein degradation	Protein degradation	FALSE			
R9E99A0A2	null	Oxidized glutathione exchange	Oxidized glutathione exchange	FALSE			
R9EA4DBA	null	Diffusion	Diffusion	FALSE			
R9ED52027	null	Histamine secretion via secretory vesicle (ATP driven)	Histamine secretion via secretory vesicle (ATP driven)	FALSE			
R9EE671DE	null	bicarbonate transport (Cl-/HCO3- exchange)	bicarbonate transport (Cl-/HCO3- exchange)	FALSE			
R9EEDE1AD	null	glycerol transport via channel	glycerol transport via channel	FALSE			
R9F152F16	null	UTP exchange	UTP exchange	FALSE			
R9F16F61C	null	L-alanine/L-asparagine Na-dependent exchange (Asn-L in)	L-alanine/L-asparagine Na-dependent exchange (Asn-L in)	FALSE			
R9F53F038	null	Vesicular transport	Vesicular transport	FALSE			
R9F5C57EE	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
R9F7DFBFB	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
R9FED29CE	null	prostaglandin uniport	prostaglandin uniport	FALSE			
R9FEF543B	null	blood group intracellular transport	blood group intracellular transport	FALSE			
RA00AEB7E	null	tetracosahexaenoic acid, n-3 exchange	tetracosahexaenoic acid, n-3 exchange	FALSE			
RA01A86C7	null	Exchange of 4-nitrophenyl phosphate(2-)	Exchange of 4-nitrophenyl phosphate(2-)	FALSE			
RA0333815	null	L-tryptophan transport	L-tryptophan transport	FALSE			
RA0409EBD	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RA04E66D6	null	calcium / sodium antiporter (1:3), reversible	calcium / sodium antiporter (1:3), reversible	FALSE			
RA055457F	null	L-threonine/glycine reversible exchange	L-threonine/glycine reversible exchange	FALSE			
RA066CB2A	null	transport of L-Asparagine into the intestinal cells by ATB0 transporter	transport of L-Asparagine into the intestinal cells by ATB0 transporter	FALSE			
RA06B1D1	null	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	Resistance-Nodulation-Cell Division (RND) TCDB:2.A.60.1.5	FALSE			
RA078B502	null	L-valine transport in via sodium symport	L-valine transport in via sodium symport	FALSE			
RA08B3FD5	null	transport of Leucine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	transport of Leucine by y+LAT1 or y+LAT2 with co-transporter of h in small intestine and kidney	FALSE			
RA09242EC	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RA0BC5A6A	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RA0C68949	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RA0F7259A	null	DM gpi sig(er)	DM gpi sig(er)	FALSE			
RA136B6C	null	transport of taurine into the intestinal cells by PAT1	transport of taurine into the intestinal cells by PAT1	FALSE			
RA1738F50	null	Prostaglandin I2 transport	Prostaglandin I2 transport	FALSE			
RA1846DCF	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RA1AD4D99	null	xenobiotic transport	xenobiotic transport	FALSE			
RA1E7A3C1	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RA1F6B9B8	null	5 hydroxy omeprazole exchange	5 hydroxy omeprazole exchange	FALSE			
RA1FEEBF0	null	FAD diphosphatase	FAD diphosphatase	FALSE			
RA216CABC	null	Y+LAT2 Utilized transport	Y+LAT2 Utilized transport	FALSE			
RA249D53B	null	fatty acid transport via diffusion	fatty acid transport via diffusion	FALSE			
RA2567909	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.1	FALSE			
RA2889583	null	Maltodextrin glucosidase (maltotriose), extracellular	Maltodextrin glucosidase (maltotriose), extracellular	FALSE			
RA2918477	null	ribose transport in via proton symporter	ribose transport in via proton symporter	FALSE			
RA2931422	null	ATP-binding Cassette (ABC) TCDB:3.A.1.211.1	ATP-binding Cassette (ABC) TCDB:3.A.1.211.1	FALSE			
RA2ACAEFC	null	Active transport	Active transport	FALSE			
RA2B6025F	null	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	Amino Acid-Polyamine-Organocation (APC) TCDB:2.A.3.8.15	FALSE			
RA2C8B1A0	null	Major Facilitator(MFS) TCDB:2.A.1.13.1	Major Facilitator(MFS) TCDB:2.A.1.13.1	FALSE			
RA30F03F1	null	Lepidimoide exchange	Lepidimoide exchange	FALSE			
RA317A0E9	null	exchange reaction for decanoyl carnitine	exchange reaction for decanoyl carnitine	FALSE			
